id,href,fullName,sortName,primaryNationality,secondaryNationality,tertiaryNationality,gender,photoUrl,photoCredit,notes,type,lastStatus,mtpage,mtedit,createdDate,modifiedAt,personId,typeOfDeath,status,employedAs,organizations,jobs,coverages,mediums,country,location,region,state,locality,province,localOrForeign,startYear,startDate,ambiguousStartDate,startDisplay,endYear,endDate,ambiguousEndDate,endDisplay,sourcesOfFire,motiveConfirmed,accountabilityCrossfire,crossfireAccountability,accountabilityAssignment,impunity,tortured,captive,threatened,reason,ableToReturn,ableToWork,charges,reasonExiled,motive,countryFled,internallyDisplaced,lengthOfSentence,healthProblems,impCountry,entry,body,locationImprisoned,dateModified,sentenceDate,sentence,year,cc_fips,cc_iso,tld,country_name,countryShort,region_long,region_short,regionShort,countryName,combinedStatus
34605,https://cpj.org/api/datamanager/persons/34605,Muhannad Ghanem Ahmad al-Obaidi,,Iraq,,,Male,,,,Journalist,,https://cpj.org/data/people/muhannad-ghanem-ahmad-al-obaidi/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12899,,26:47.0,34605,Murder,Killed,Staff,Dar al-Salam,"Broadcast Reporter,Producer",Culture,Radio,Iraq,Mosul,,,Mosul,,Local,2007,9/20/07,,20-Sep-07,2007,9/20/07,,20-Sep-07,Political Group,Confirmed,,,,Complete Impunity,FALSE,FALSE,TRUE,,,,,,,,,,,,,"<p>Gunmen believed to be affiliated with al-Qaeda in Iraq killed al-Obaidi, 25, a presenter and producer for the Iraqi Islamic Party-owned radio Dar al-Salam, according to a source at the station. Al-Obaidi was heading home when a car intercepted him and a gunman emerged, the source said.</p>
 <p>Police Brig. Abdul Karim al-Jubouri told the independent news agency Aswat al-Iraq that ""the gunmen opened fire on the journalist, near Thiyab al-Iraqi Mosque in al-Moharibeen area."" The Journalistic Freedoms Observatory, a local press freedom organization, reported that al-Obaidi resisted the gunmen when they attempted to abduct him, which led to his killing.</p>
 <p>Al-Obaidi worked on social programs for Dar al-Salam, al-Jubouri said, adding that he was also a preacher at Mosul's Bazwayah Mosque, Aswat al-Iraq reported.</p>
 <p>The source told CPJ that Dar al-Salam had received prior threats. Dar al-Salam and Baghdad TV, both owned by the Iraqi Islamic Party, a large Sunni political group, have been regularly targeted by insurgents. In April, a suicide attacker driving a garbage truck packed with explosives blew up the front of the building that houses Baghdad TV and Dar al-Salam in Baghdad.<br /></p>
 <p></p>",,,,,2007,IZ,IQ,.iq,Iraq,iraq,Middle East,mideast,mideast,Iraq,Confirmed
34604,https://cpj.org/api/datamanager/persons/34604,Kenji Nagai,,,,,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/kenji_nagai_burma_2007.jpg,,,Journalist,,https://cpj.org/data/people/kenji-nagai/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12865,,10:10.0,34604,Dangerous Assignment,Killed,Staff,APF News,"Camera Operator,Photographer","Human Rights,Politics","Print,Television",Myanmar,Rangoon,,,Rangoon,,Foreign,2007,9/27/07,,27-Sep-07,2007,9/27/07,,27-Sep-07,Military Officials,Confirmed,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,"<p>Nagai, 50, who was working for the Tokyo-based video and photo agency APF News, was killed by Burmese troops cracking down on antigovernment demonstrations in Rangoon, according to official Japanese state-run television.</p>
 <p>Nagai appeared to be deliberately targeted by a Burmese soldier, according to video footage shown on Japan's Fuji News Network. The footage shows Nagai filming near a group of demonstrators before being pushed to the ground and shot at near point-blank range. The Japanese embassy in Burma confirmed the killing and said that the path of the bullet through Nagai's body was inconsistent with Burmese authorities' claims that Nagai died as a result of a stray shot.</p>
 <p>The journalist had entered Burma just three days before, according to media reports.</p>
 <p>According to the Burma Media Association and Burmese exile-run news sources, the military government disconnected nearly all mobile phone services in Rangoon on September 27. The cuts took place at 3 p.m., coinciding with the time when security forces confronted and opened fire on Buddhist monk demonstrators at Sule Pagoda in central Rangoon.</p>
 <p>Ten people were killed in the September 27 crackdown, according to the government; diplomatic sources cited in news reports said the death toll was higher.</p>
 <p>Troops were seen clearing demonstrators from the streets, telling protestors to leave within 10 minutes before they would open fire.</p>
 <p><br /></p><p></p>",,,,,2007,BM,MM,.mm,Myanmar,myanmar,Asia,asia,asia,Myanmar,Confirmed
34603,https://cpj.org/api/datamanager/persons/34603,Birendra Shah,,Nepal,,,Male,,,,Journalist,,https://cpj.org/data/people/birendra-shah/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12903,,26:46.0,34603,Murder,Killed,Staff,"Nepal FM, Dristi Weekly, and Avenues TV","Broadcast Reporter,Print Reporter",Crime,"Print,Radio,Television",Nepal,Bara district,,,Bara district,,Local,2007,10/4/07,,4-Oct-07,2007,10/4/07,,4-Oct-07,Political Group,Confirmed,,,,Partial Impunity,FALSE,TRUE,TRUE,,,,,,,,,,,,,"<p>Shah was kidnapped on October 4 by members of the Communist Party of Nepal (Maoist) in central Nepal's Bara district. Maoist leaders issued a statement on November 5, saying that Shah had been murdered by members of their party on the day of the kidnapping, according to Guna Raj Luitel, news editor of <em>Kantipur Daily</em>.</p>
 <p>Maoist leaders sought to distance themselves from the slaying, which they called an anarchic act orchestrated by a district committee member, Lal Bahadur Chaudhary. Shah, local correspondent for Nepal FM, <em>Dristi Weekly</em>, and Avenues TV, had been critical of local Maoists in his reports.</p>
 <p>His body was recovered by police in a forested area 100 miles (160 kilometers) south of Kathmandu on November 8, according to The Associated Press. A funeral held the next day attracted more than 3,000 mourners. Some of the crowd attempted to set fire to the house of one of the accused killers, the Voice of America reported.</p><p><p class=""MsoNormal"">On May 30, 2011, a&nbsp;judge in central Bara district sentenced two defendants, Mainejar Giri and Ram Ekwal Sahini, to life
terms and confiscated their property on charges of carrying out the
abduction and murder, according to local news reports.&nbsp;Lal Bahadur
Chaudhary had not been detained.&nbsp;</p></p>",,,,,2007,NP,NP,.np,Nepal,nepal,Asia,asia,asia,Nepal,Confirmed
34602,https://cpj.org/api/datamanager/persons/34602,Salih Saif Aldin,,,,,Male,,,,Journalist,,https://cpj.org/data/people/salih-saif-aldin/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12900,,26:45.0,34602,Murder,Killed,Staff,The Washington Post,Print Reporter,"Politics,War",Print,Iraq,Baghdad,,,Baghdad,,Foreign,2007,10/14/07,,14-Oct-07,2007,10/14/07,,14-Oct-07,Political Group,Confirmed,,,,Complete Impunity,FALSE,FALSE,FALSE,,,,,,,,,,,,,"<p>Saif Aldin, 32, was killed at close range by a single gunshot to the head while photographing fire-damaged houses on a street in Baghdad's southern neighborhood of Al-Saydiya, the <em>Post</em> reported. Saif Aldin was on assignment interviewing residents about sectarian violence raging between Shiite militias and Sunni insurgents in the neighborhood, long a center of violence, the newspaper said. The <em>Post</em> reported that a man used Saif Aldin's cell phone to inform an employee at the paper that the journalist was killed.</p>
 <p><em>Post</em> Baghdad Bureau Chief Sudarsan Raghavan told CPJ that it was murky as to who shot Saif Aldin and why. Some residents suspected that the Iraqi Army, some of whose members were loyal to the Mahdi Army, a militia led by radical Shiite cleric Muqtada al-Sadr, was responsible for the slaying, the <em>Post</em> reported. Iraqi police said they suspected Sunni gunmen from the Awakening Council, a group consisting of Sunni tribes working alongside U.S. forces, the <em>Post</em> said.</p>
 <p>Saif Aldin, who wrote under the pseudonym Salih Dehema for security purposes, began his journalism career as a reporter for the weekly <em>Al-Iraq al-Yawm</em> in Tikrit, and joined the <em>Post</em> in January 2004 as a stringer, the newspaper said. Saif Aldin had been arrested, beaten, and threatened while carrying out his assignments.</p>
 <p>Leonard Downie Jr., executive editor of the <em>Post</em>, called Saif Aldin a ""brave and valuable reporter who contributed much to our coverage of Iraq."" Saif Aldin was known for his tenacity and his willingness to take assignments that put him in harm's way, the <em>Post</em> reported.</p>
 <p>",,,,,2007,IZ,IQ,.iq,Iraq,iraq,Middle East,mideast,mideast,Iraq,Confirmed
34601,https://cpj.org/api/datamanager/persons/34601,Carlos Salgado,,Honduras,,,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/carlos_salgado_honduras_2007.jpg,,,Journalist,,https://cpj.org/data/people/carlos-salgado/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12869,,26:41.0,34601,Murder,Killed,Staff,Radio Cadena Voces,Columnist / Commentator,Corruption,Radio,Honduras,Tegucigalpa,,,Tegucigalpa,,Local,2007,10/18/07,,18-Oct-07,2007,10/18/07,,18-Oct-07,Criminal Group,Confirmed,,,,Complete Impunity,FALSE,FALSE,TRUE,,,,,,,,,,,,,"<p>Unidentified individuals intercepted Salgado, host of the radio program ""Frijol el Terrible,"" as he was leaving the studios of Radio Cadena Voces at 4 p.m. The assailants shot Salgado at close range at least seven times and sped away in a gray Toyota 4Runner, according to witnesses quoted in local press reports.</p>
 <p>Dagoberto Rodríguez, director of Radio Cadena Voces, said he believed the killing was in retaliation for the station's critical reporting on official corruption. The Honduran Commissioner of Human Rights, Ramón Custodio López, told CPJ no other motive had come to light. Police said Salgado's murder was unrelated to his work, but they did not disclose any other motives, local press freedom advocate Thelma Mejía told CPJ.</p>
 <p>Salgado, 67, was noted for his satirical criticism of the country's political system, according to Rodríguez. His show combined humor with coverage of everyday problems, such as the prices of food and transportation. ""Frijol el Terrible,"" which was on the air for more than 20 years, reached a nationwide audience, Rodríguez said. He described Salgado as respected by his colleagues and admired by his listeners.</p>
 <p>Rodríguez told CPJ that Radio Cadena Voces had been harassed continuously for its reporting on government corruption. Over the last two years, he said, hackers had repeatedly erased information on the radio station's Web site, the staff had received anonymous telephone threats, and at least one journalist had been attacked by a local government official. Rodríguez and his family were themselves forced to flee Honduras on November 1, after police informed the journalist that his name had appeared on a hit list, Custodio told CPJ.</p>
 <p>Sandra Aguilar, the victim's wife, described Salgado as a quiet man who divided his time between the radio station and his small study at home. Aguilar told CPJ her husband had never had problems or received any threats. Several days after Salgado's murder, hundreds of journalists protested in the streets of Tegucigalpa. They called on local authorities to ensure justice.</p>
 <p>On October 26, authorities arrested German David Almendárez Amador after witnesses identified him as the gunman, the Tegucigalpa-based daily <em>El Heraldo</em> reported. Almendárez and his family insisted that he was innocent and had an alibi, local news reports said. He was later freed without charge after spending many months in custody.</p>
 <p><a name=""iraq"" id=""iraq""></a><br />
 </p>",,,,,2007,HO,HN,.hn,Honduras,honduras,Americas,americas,americas,Honduras,Confirmed
34599,https://cpj.org/api/datamanager/persons/34599,Bashiir Noor Gedi,,Somalia,,,Male,,,,Journalist,,https://cpj.org/data/people/bashiir-noor-gedi/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12911,,26:41.0,34599,Murder,Killed,Staff,Radio Shabelle,"Editor,Producer",War,Radio,Somalia,Mogadishu,,,Mogadishu,,Local,2007,10/19/07,,19-Oct-07,2007,10/19/07,,19-Oct-07,Political Group,Confirmed,,,,Complete Impunity,FALSE,FALSE,TRUE,,,,,,,,,,,,,"<p>Gedi, acting manager of the independent station Radio Shabelle, was assassinated outside his home in Mogadishu by unknown gunmen, according to station employees and local journalists. Gedi was attempting to return to his home in the Hamar Jadid neighborhood after he and other Radio Shabelle employees had been holed up in the station for roughly a week because of a series of threats, according to journalists who spoke with his family.</p>
 <p>Radio Shabelle, considered one of the leading stations in Somalia, had been harassed, threatened, and attacked by both government security forces and insurgents because of its critical reporting of the ongoing violence in Mogadishu. The station was forced to close for 15 days before resuming broadcasts on October 3.</p>
 <p>Radio Shabelle halted its normal programming after the slaying, which occurred around 7 p.m., and started airing verses from the Quran, the National Union of Somali Journalists reported.</p>
 <p><br />
 </p>",,,,,2007,SO,SO,.so,Somalia,somalia,Africa,africa,africa,Somalia,Confirmed
34600,https://cpj.org/api/datamanager/persons/34600,Muhammad Arif,,Pakistan,,,Male,,,,Journalist,,https://cpj.org/data/people/muhammed-arif/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12920,,10:10.0,34600,Dangerous Assignment,Killed,Staff,ARY Television,Camera Operator,Politics,Television,Pakistan,Karachi,,,Karachi,,Local,2007,10/19/07,,19-Oct-07,2007,10/19/07,,19-Oct-07,Political Group,Confirmed,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,"<p class=""MsoNormal"">Arif was among more than 130 people killed in a bombing
during a rally held to celebrate the homecoming of former Prime Minister
Benazir Bhutto. The cameraman, who was on assignment, was survived by his wife
and six children. Bhutto was assassinated two months later at a rally in
Rawalpindi.&nbsp;<o:p></o:p></p>",,,,,2007,PK,PK,.pk,Pakistan,pakistan,Asia,asia,asia,Pakistan,Confirmed
34598,https://cpj.org/api/datamanager/persons/34598,Alisher Saipov,,Kyrgyzstan,,,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/alisher_saipov_kyrgyzstan_2007.jpg,,,Journalist,,https://cpj.org/data/people/alisher-saipov/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12902,,26:40.0,34598,Murder,Killed,Staff,Siyosat,"Broadcast Reporter,Editor,Internet Reporter,Print Reporter","Human Rights,Politics","Print,Radio,Internet",Kyrgyzstan,Osh,,,Osh,,Local,2007,10/24/07,,24-Oct-07,2007,10/24/07,,24-Oct-07,Government Officials,Confirmed,,,,Complete Impunity,FALSE,FALSE,TRUE,,,,,,,,,,,,,"<p>Saipov, editor of the independent Uzbek-language weekly <em>Siyosat</em> (Politics) and contributor to several regional news outlets, was shot three times at close range at around 7 p.m. in downtown Osh, a city bordering Uzbekistan, by an unknown gunman using a silencer, according to news reports and CPJ sources. He died at the scene.</p>
 <p>Saipov, 26, covered Uzbekistan's political and social landscape for Radio Free Europe/Radio Liberty, Voice of America, and the Central Asia news Web site <em>Ferghana</em>. He had interviewed members of the banned Islamic groups Hizb-ut Tahrir and the Islamic Movement of Uzbekistan, according to local CPJ sources. Exiled opposition activist Shakhida Yakub, who was close to Saipov, told The Associated Press that the journalist had recently become politically involved with Uzbek opposition groups.</p>
 <p>An ethnic Uzbek, Saipov lived in and reported from the southern Kyrgyz city of Osh, just across the border from the Uzbek city of Andijan. Saipov covered the aftermath of mass killings in Andijan in May 2005, when government troops shot at crowds of civilians protesting President Islam Karimov's regime. He reported on Uzbek refugees who fled and resettled in Kyrgyzstan. The Uzbek government put the Andijan death toll at 187; human rights groups say more than 700 were killed.</p>
 <p>Prior to his murder, Saipov had received anonymous threats warning him to stop his press and political activities, a local source close to the journalist told CPJ. A state television channel in the Uzbek city of Namangan had recently aired a program smearing Saipov as a provocateur who tried to destabilize Uzbekistan with his reporting. Several state publications ran similar articles, the same source told CPJ.</p>
 <p>Following the Andijan killings, Uzbekistan moved aggressively to expel, drive into exile, imprison, and harass independent journalists, human rights defenders, opposition activists, representatives of international nongovernmental groups, and witnesses. Many found refuge in neighboring Kyrgyzstan, but Uzbek security services infiltrated the area and continued harassing them there, according to human rights groups. Local press reports said that Uzbek security agents had been spotted in the heavily ethnic-Uzbek city of Osh.</p>
 <p>Saipov had helped scores of Uzbek refugees in southern Kyryzstan, assisting them with lodging and linking them with resettlement agencies, AP said. He had also reported on the fate of Uzbek refugees in Iran for <em>Ferghana</em>, the news site said.</p>
 <p><br />
 </p>",,,,,2007,KG,KG,.kg,Kyrgyzstan,kyrgyzstan,Europe,europe,europe,Kyrgyzstan,Confirmed
34597,https://cpj.org/api/datamanager/persons/34597,Shehab Mohammad al-Hiti,,Iraq,,,Male,,,,Journalist,,https://cpj.org/data/people/shehab-mohammad-al-hiti/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12901,,26:40.0,34597,Murder,Killed,Staff,Baghdad al-Youm,Editor,Politics,Print,Iraq,Baghdad,,,Baghdad,,Local,2007,10/28/07,,28-Oct-07,2007,10/28/07,,28-Oct-07,Political Group,Confirmed,,,,Complete Impunity,FALSE,FALSE,FALSE,,,,,,,,,,,,,"<p>Al-Hiti, 27, an editor for the fledgling weekly <em>Baghdad al-Youm</em>, was last seen leaving his home in Baghdad's western neighborhood of Al-Jamia to go to the paper's offices around midday, a source at the paper told CPJ. Iraqi security forces found the journalist's body later that afternoon in Baghdad's northeastern Ur neighborhood and transported it to Baghdad's Al-Tib al-Adli Hospital morgue, the source said.</p>
 <p>A local journalist told CPJ that Ur neighborhood is adjacent to Baghdad's Sadr City, controlled by the Mahdi Army, led by radical Shiite cleric Muqtada al-Sadr. The CPJ source said that he was not aware of any prior death threats against the journalist. <em>Baghdad al-Youm</em> had been publishing for only three weeks.</p>
 <p><br />
 </p>",,,,,2007,IZ,IQ,.iq,Iraq,iraq,Middle East,mideast,mideast,Iraq,Confirmed
34596,https://cpj.org/api/datamanager/persons/34596,Zubair Ahmed Mujahid,,Pakistan,,,Male,,,,Journalist,,https://cpj.org/data/people/zubair-ahmed-mujahid/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12921,,26:39.0,34596,Murder,Killed,Staff,Jang,Print Reporter,"Corruption,Crime",Print,Pakistan,Mirpur Khas,,,Mirpur Khas,,Local,2007,11/23/07,,23-Nov-07,2007,11/23/07,,23-Nov-07,Government Officials,Confirmed,,,,Complete Impunity,FALSE,FALSE,FALSE,,,,,,,,,,,,,"<p><p class=""MsoNormal"">Mujahid, correspondent for the national Urdu-language daily
<i>Jang</i>, was shot while traveling on a motorcycle with another journalist in the
southern province of Sindh, according to local news reports. He was targeted by
unidentified gunmen also traveling by motorcycle.<o:p></o:p></p>

<p class=""MsoNormal"">Local journalists believed Mujahid was slain because of his
investigative reporting, according to Owais Aslam Ali, secretary-general of the
local media group Pakistan Press Foundation. Mujahid was known for his critical
writing on issues like mistreatment of the poor by local landlords and police
in his <i>Jang</i> weekly column, ""Crime and Punishment."" His coverage of alleged
police brutality had led to arrests and suspensions of police officers, Ali
told CPJ. Mujahid was survived by a wife and four sons. No arrests were made.<o:p></o:p></p></p>
 <p></p>",,,,,2007,PK,PK,.pk,Pakistan,pakistan,Asia,asia,asia,Pakistan,Confirmed
34595,https://cpj.org/api/datamanager/persons/34595,Isaivizhi Chempiyan,,Sri Lanka,,,Female,,,,Journalist,,https://cpj.org/data/people/isaivizhi-chempiyan/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12914,,10:10.0,34595,Crossfire,Killed,Staff,Voice of Tigers,Broadcast Reporter,War,Radio,Sri Lanka,Kilinochchi,,,Kilinochchi,,Local,2007,11/27/07,,27-Nov-07,2007,11/27/07,,27-Nov-07,Military Officials,Confirmed,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,"Announcer Isaivizhi Chempiyan and technicians Suresh Linbiyo and T. Tharmalingam were killed in a Sri Lankan Air Force air strike. Fighter jets dropped a dozen bombs on the station shortly before Velupillai Prabhakaran, leader of the separatist Liberation Tigers of Tamil Eelam (LTTE), was due to broadcast a statement. At least five other people were killed in the strike against the LTTE-run station, according to local media reports.",,,,,2007,CE,LK,.lk,Sri Lanka,sri-lanka,Asia,asia,asia,Sri Lanka,Confirmed
34593,https://cpj.org/api/datamanager/persons/34593,Suresh Linbiyo,,Sri Lanka,,,Male,,,,Journalist,,https://cpj.org/data/people/suresh-linbiyo/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12915,,10:10.0,34593,Crossfire,Killed,Staff,Voice of Tigers,Technician,War,Radio,Sri Lanka,Kilinochchi,,,Kilinochchi,,Local,2007,11/27/07,,27-Nov-07,2007,11/27/07,,27-Nov-07,Military Officials,Confirmed,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,"Announcer Isaivizhi Chempiyan and&nbsp;technicians&nbsp;Suresh 
Linbiyo&nbsp;and&nbsp;T. Tharmalingam&nbsp;were killed in a Sri Lankan Air Force air strike.&nbsp;Fighter
jets dropped a dozen bombs on the station shortly before Velupillai
Prabhakaran, leader of the separatist Liberation Tigers of Tamil Eelam
(LTTE), was due to broadcast a statement. At least five other people
were killed in the strike against the LTTE-run station, according to
local media reports.",,,,,2007,CE,LK,.lk,Sri Lanka,sri-lanka,Asia,asia,asia,Sri Lanka,Confirmed
34594,https://cpj.org/api/datamanager/persons/34594,T. Tharmalingam,,Sri Lanka,,,Male,,,,Journalist,,https://cpj.org/data/people/t-tharmalingam/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12916,,10:10.0,34594,Crossfire,Killed,Staff,Voice of Tigers,Technician,War,Radio,Sri Lanka,Kilinochchi,,,Kilinochchi,,Local,2007,11/27/07,,27-Nov-07,2007,11/27/07,,27-Nov-07,Military Officials,Confirmed,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,"Announcer Isaivizhi Chempiyan and technicians Suresh Linbiyo and T. Tharmalingam were killed in a Sri Lankan Air Force air strike. Fighter jets dropped a dozen bombs on the station shortly before Velupillai Prabhakaran, leader of the separatist Liberation Tigers of Tamil Eelam (LTTE), was due to broadcast a statement. At least five other people were killed in the strike against the LTTE-run station, according to local media reports.",,,,,2007,CE,LK,.lk,Sri Lanka,sri-lanka,Asia,asia,asia,Sri Lanka,Confirmed
34746,https://cpj.org/api/datamanager/persons/34746,Carsten Thomassen,,,,,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/carsten_thomassen_afghanistan_2008.jpg,,,Journalist,,https://cpj.org/data/people/carsten-thomassen/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12928,,10:10.0,34746,Dangerous Assignment,Killed,Staff,Dagbladet,Print Reporter,"Politics,War",Print,Afghanistan,Kabul,,,Kabul,,Foreign,2008,1/15/08,,15-Jan-08,2008,1/15/08,,15-Jan-08,Political Group,Confirmed,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,"<p class=""MsoNormal"">Thomassen, a 38-year-old Norwegian who worked for the Oslo
daily&nbsp;<i style="""">Dagbladet</i>, was among eight
people who died in a coordinated suicide bomb attack at Kabul's Serena Hotel, a
gathering place for much of the country's expatriate community.</p>

<p class=""MsoNormal"">The attack came during a visit by Norwegian Foreign Minister
Jonas Gahr Støre, who was in the hotel but was uninjured. Four hotel guards, a <st1:country-region w:st=""on""><st1:place w:st=""on"">U.S.</st1:place></st1:country-region> national,
an Afghan guest, and a Philippine spa director also died in the attack,
according to news reports. Two of the bombers died as well.</p>

<p class=""MsoNormal"">U.N. Secretary-General Ban Ki-moon said that Støre was the
intended target. The Norwegian government held that Støre was not specifically
targeted and that the attack was aimed at the country's foreign community at
large. About 500 Norwegian troops were taking part in NATO-led forces in
Afghanistan at the time.</p>

<p class=""MsoNormal"">The day after the attack, Afghan intelligence chief Amrullah
Saleh told a press conference that three Taliban militants wearing suicide
jackets filled with explosives ran onto the hotel grounds. The jacket of one
assailant exploded after he was shot by a hotel guard outside the building. A
second assailant detonated his explosives inside the hotel; the third was
arrested later.</p>",,,,,2008,AF,AF,.af,Afghanistan,afghanistan,Asia,asia,asia,Afghanistan,Confirmed
34745,https://cpj.org/api/datamanager/persons/34745,Hassan Kafi Hared,,Somalia,,,Male,,,,Journalist,,https://cpj.org/data/people/hassan-kafi-hared/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12963,,10:10.0,34745,Dangerous Assignment,Killed,Staff,Somali National News Agency,"Internet Reporter,Print Reporter","Politics,War","Print,Internet",Somalia,Kismayo,,,Kismayo,,Local,2008,1/28/08,,28-Jan-08,2008,1/28/08,,28-Jan-08,Unknown Fire,Confirmed,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,"<p class=""MsoNormal"">Hared, 38, a reporter for the Somali National News Agency,
was killed during a <st1:time hour=""12"" minute=""0"" w:st=""on"">midday</st1:time>
attack on a medical assistance vehicle in the southwestern port town of <st1:city w:st=""on""><st1:place w:st=""on"">Kismayo</st1:place></st1:city>, according to
news reports and local journalists.</p>

<p class=""MsoNormal"">A remotely detonated landmine destroyed a Médecins Sans
Frontières-Holland vehicle, killing two aid workers and the driver. Guards with
the aid organization opened fire in the area after the explosion, local
journalists told CPJ.</p>

<p class=""MsoNormal"">Hared and a young boy who were walking near the vehicle also
died, local journalists told CPJ. It was not clear whether Hared died from the
explosion or from gunshot wounds; both bullet and mine shrapnel wounds were
found on his body, local journalists said.</p>

<p class=""MsoNormal"">Hared, who also worked for the news Web site&nbsp;<i style="""">Gedonet</i>, was on his way to a press
conference at the Kismayo police station when he was killed. The reporter was
rushed to <st1:place w:st=""on""><st1:placename w:st=""on"">Kismayo General</st1:placename>
 <st1:placetype w:st=""on"">Hospital</st1:placetype></st1:place> but died an hour
later, at around 1 p.m. He is survived by a wife and three children.</p>",,,,,2008,SO,SO,.so,Somalia,somalia,Africa,africa,africa,Somalia,Confirmed
34744,https://cpj.org/api/datamanager/persons/34744,Alaa Abdul-Karim al-Fartoosi,,Iraq,,,Male,,,,Journalist,,https://cpj.org/data/people/alaa-abdul-karim-al-fartoosi/index.php,https://cpj.org/cgi-bin/mt4/mt.cgi?__mode=view&_type=entry&blog_id=18&id=12940,,10:10.0,34744,Crossfire,Killed,Staff,Al-Forat,Camera Operator,War,Television,Iraq,Balad,,,Balad,,Local,2008,1/29/08,,29-Jan-08,2008,1/29/08,,29-Jan-08,Political Group,Confirmed,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,"<p class=""MsoNormal"">Alaa Abdul-Karim al-Fartoosi, a
cameraman, and driver Alaa Aasi were killed by a roadside bomb as they entered the town of Balad, about
50 miles (80 kilometers) north of Baghdad, at around 6:15 p.m., according to
the director of external relations for the channel, Mihssen Mohammad Hussein.</p>

<p class=""MsoNormal"">The driver and cameraman were traveling with correspondent <st1:place w:st=""on"">Fatima</st1:place> al-Hassani and camera assistant Haidar Kathem when
the device exploded. Al-Hassani sustained broken bones in her legs and
fractures to her knees, Hussein told CPJ. Kathem sustained light injuries, he
said.</p>

<p class=""MsoNormal"">Hussein said the crew was filming a report to commemorate
the second anniversary of the bombing of the Askariya shrine in Samarra.</p>

<p class=""MsoNormal"">Abbas al-Issawi, director-general of Al-Forat, told CPJ it
was not clear whether the crew was deliberately targeted. The satellite
channel, established in 2004, is backed by the powerful Supreme Islamic Iraqi
Council, a Shiite political party led by Abdul Aziz al-Hakim. <br /></p>",,,,,2008,IZ,IQ,.iq,Iraq,iraq,Middle East,mideast,mideast,Iraq,Confirmed
